sample	facets_dlrs	dryclean_dlrs
P-0025413-T01-IM6	2.48421437862687	0.203540366452559
P-0025466-T01-IM6	3.54171541789883	0.161660489355152
P-0025479-T01-IM6	2.81014209855451	0.16455679141536
P-0025483-T01-IM6	3.27217255421762	0.174033134816782
P-0025483-T02-IM6	3.23109314845572	0.175959629541032
P-0025483-T03-IM6	3.37421706441072	0.195917701048462
P-0025663-T01-IM6	3.21464767811288	0.349740304124258
P-0025684-T01-IM6	3.00768566700526	0.217174424660033
P-0025696-T01-IM6	3.46556508900265	0.168620098138812
P-0025808-T01-IM6	3.19592763168275	0.454828203950239
P-0025809-T01-IM6	3.31149730372772	0.650080741607941
P-0025864-T01-IM6	2.99433563821053	0.185619212573639
P-0025879-T02-IM6	3.18670634139941	0.242257358040948
P-0025912-T02-IM6	3.2265349451597	0.158612874842719
P-0025924-T01-IM6	3.3797769967699	0.178589732839289
P-0025980-T01-IM6	3.30491070790249	0.140046837944707
P-0025996-T01-IM6	3.28404216628933	0.184803286592423
P-0026026-T01-IM6	2.95155932929286	0.303931786324897
P-0026026-T02-IM6	3.13514136450884	0.158078291373871
P-0026171-T01-IM6	3.39231262374416	0.115593802507707
P-0026283-T01-IM6	3.22126406709773	0.135308333594502
P-0026303-T01-IM6	3.80530681827462	0.17265984876055
P-0026319-T01-IM6	3.45590656260093	0.445723274637977
P-0026402-T01-IM6	3.2801717357475	0.165650499233728
P-0026431-T01-IM6	2.90137222371132	0.196438387658832
P-0026477-T01-IM6	3.01489750311536	0.150383916524169
P-0026484-T01-IM6	3.3691256919029	0.287923138006359
P-0026540-T01-IM6	3.64048284549983	0.634519029606435
P-0026671-T02-IM6	3.31300122631316	0.372285303618787
P-0026682-T01-IM6	3.44899601227494	0.239049976634128
P-0026684-T01-IM6	3.81913061465171	0.168540315168925
P-0026767-T01-IM6	3.37817317294024	0.240908496649003
P-0026829-T01-IM6	3.27556760454817	0.587874805636366
P-0026931-T01-IM6	3.00978479365269	0.133129586027423
P-0026936-T01-IM6	3.26764952983221	0.14068813140119
P-0026957-T01-IM6	3.5967015031155	0.199340520260833
P-0026959-T01-IM6	3.17024941226027	0.148262567938069
P-0026971-T01-IM6	3.89378594313168	0.146128898371255
P-0027024-T01-IM6	3.14496168748486	0.144989581193749
P-0027024-T03-IM6	3.26498205553195	0.163075004661619
P-0027117-T02-IM6	3.30134805648628	0.126094285689833
P-0027273-T01-IM6	3.22175264605535	0.263654622644657
P-0027287-T01-IM6	3.36130536492401	0.229236328958661
P-0027312-T01-IM6	3.29415240326186	0.112488804145665
P-0027326-T01-IM6	3.40832912586199	0.202074853154171
P-0027378-T01-IM6	3.15177892240419	0.199879309991426
P-0027448-T01-IM6	2.96318273656724	0.144891167375723
P-0027514-T01-IM6	3.89933649830757	0.695078833507315
P-0027596-T01-IM6	2.91449613379857	0.183713474838781
P-0027606-T01-IM6	3.32975591266628	0.142658956459504
P-0027748-T01-IM6	3.60553688238804	0.172724124641364
P-0027877-T01-IM6	3.12729014212357	0.15518493177208
P-0027948-T01-IM6	3.52357036374904	0.136738654524606
P-0027994-T01-IM6	3.81667328743562	0.20725310918292
P-0028038-T01-IM6	3.76287681656431	0.215143709832506
P-0028113-T01-IM6	3.43231297101459	0.163900197599962
P-0028143-T01-IM6	4.01553512874326	0.167296089162885
P-0028165-T01-IM6	4.2425094989132	0.158215404140508
P-0028262-T01-IM6	3.26245999737392	0.140916021945996
P-0028293-T01-IM6	2.48387230243929	0.32909845973577
P-0028342-T01-IM6	3.86642507003824	0.21309789805842
P-0028515-T01-IM6	3.06858361803305	0.125960117558869
P-0028537-T01-IM6	3.91044371813386	0.176484537578277
P-0028670-T01-IM6	3.45796310262425	0.1571228869884
P-0028675-T01-IM6	3.50834626093143	0.138141187336766
P-0028675-T02-IM6	3.86560845126735	0.53072764385024
P-0028833-T01-IM6	3.28092930702799	0.129885558006627
P-0028925-T01-IM6	4.25243932883116	0.398334210646811
P-0028934-T01-IM6	3.21659814319138	0.171772622544987
P-0028987-T01-IM6	3.31630164920664	0.1803325685803
P-0029000-T01-IM6	3.39162270305088	0.130754042446837
P-0029122-T01-IM6	4.66582732862971	0.220371009050626
P-0029132-T01-IM6	4.21969519827657	0.193806838631226
P-0029140-T01-IM6	3.66390592679363	0.484008151501186
P-0029140-T03-IM6	3.87709319826341	0.153427934415562
P-0029151-T01-IM6	4.00236201229307	0.1603156234055
P-0029240-T01-IM6	3.12826875743894	0.133361658772203
P-0029328-T01-IM6	4.38728796964652	0.183388870666118
P-0029353-T01-IM6	3.43990332515603	0.751808918222577
P-0029362-T04-IM6	3.17031590290853	0.120441850186448
P-0029428-T01-IM6	3.97166878817516	0.219424980931846
P-0029480-T01-IM6	2.97932258366271	0.142134530726473
P-0029543-T01-IM6	3.40132893556537	0.166531719205909
P-0029576-T01-IM6	3.72645862086944	0.190825546435886
P-0029706-T01-IM6	3.26913069440157	0.121208176940778
P-0029726-T01-IM6	3.46344461964679	0.126836704409507
P-0029753-T01-IM6	4.42294031726161	0.165473013510359
P-0029777-T01-IM6	3.95121022085137	0.203695860238959
P-0029784-T01-IM6	3.68676081951549	0.187981532997649
P-0029814-T01-IM6	3.93219873291185	0.12947032629681
P-0029840-T01-IM6	3.4725017553545	0.153836800118627
P-0029841-T01-IM6	3.24801057076824	0.186072158467172
P-0029868-T01-IM6	4.04682629848123	0.150578273429507
P-0029966-T01-IM6	3.57226021977894	0.228317808914169
P-0030102-T01-IM6	4.19311553322812	0.214797374828782
P-0030145-T01-IM6	4.27590684208535	0.227535654904621
P-0030165-T01-IM6	3.73571041924651	0.185380952134215
P-0030175-T01-IM6	4.2747292085244	0.270416609313366
P-0030181-T01-IM6	4.70187209396448	0.198949205672743
P-0030186-T01-IM6	4.31463656894751	0.221724264352424
P-0030204-T01-IM6	3.92456954127941	0.216037683273862
P-0030212-T01-IM6	4.42905481007128	0.198100919038517
P-0030252-T01-IM6	3.55792599421247	0.224503848265366
P-0030305-T01-IM6	3.56071972822315	0.23677068948511
P-0030334-T01-IM6	4.2393986124021	0.268686425447192
P-0030342-T01-IM6	3.25855253927869	0.159512969953708
P-0030390-T01-IM6	4.22839802661593	0.143587052021357
P-0030390-T02-IM6	4.08667117220108	0.220515167272395
P-0030541-T01-IM6	4.41487567648745	0.24771833880495
P-0030652-T01-IM6	4.00323867208748	0.189548681253346
P-0030686-T01-IM6	3.40930507583775	0.224173203656224
P-0030699-T01-IM6	4.11664180568977	0.251412727654507
P-0030728-T02-IM6	3.89211010021852	0.184057311634132
P-0030732-T01-IM6	3.73467546316415	0.285952087473336
P-0030806-T01-IM6	3.23116341508615	0.164263055561514
P-0030809-T01-IM6	4.36853161430934	0.418238470299833
P-0030955-T01-IM6	3.91515552414989	0.169958049152898
P-0030979-T02-IM6	3.96855414822829	0.193617099967904
P-0031006-T01-IM6	4.14722103247688	0.204224343708818
P-0031018-T01-IM6	3.72044847449444	0.469622048103439
P-0031098-T01-IM6	3.72611372123632	0.552100250126807
P-0031133-T01-IM6	3.97916874481244	0.19455778637345
P-0031149-T01-IM6	3.52578455909998	0.209379027319661
P-0031151-T01-IM6	3.78883901572856	0.171631160070284
P-0031333-T01-IM6	3.79608466227505	0.186931969577436
P-0031353-T01-IM6	3.63927538189755	0.249478393597489
P-0031441-T01-IM6	3.4074186743569	0.205345627095016
P-0031573-T01-IM6	3.29460981627344	0.210661673173718
P-0031575-T01-IM6	3.54671949500658	0.126416153436299
P-0031612-T01-IM6	4.32382112286928	0.18204917247637
P-0031684-T02-IM6	4.05312099333327	0.16499683080291
P-0031708-T01-IM6	4.01606660194318	0.273924760364717
P-0031718-T01-IM6	3.80652678975405	0.24355401994045
P-0031823-T01-IM6	4.5059013540195	0.189928246613717
P-0031839-T01-IM6	3.64392619849052	0.172677267399588
P-0031871-T01-IM6	4.76025781267103	0.242330136885579
P-0031907-T01-IM6	3.77054223512919	0.323675979048861
P-0032026-T01-IM6	4.69542140850273	0.276544042774371
P-0032073-T01-IM6	4.39632586848076	0.275907685364649
P-0032151-T02-IM6	3.89271995668502	0.309709471547392
P-0032174-T03-IM6	4.39921215796265	0.182253421977478
P-0032226-T01-IM6	4.28055872112813	0.232873906858064
P-0032228-T01-IM6	4.23805414291309	0.298675567959346
P-0032259-T01-IM6	4.3236725028469	0.231385566752933
P-0032410-T01-IM6	4.31260140922335	0.259928415960745
P-0032572-T01-IM6	3.72387401639557	0.250162067101862
P-0032626-T01-IM6	4.24935733250241	0.26378358537214
P-0032690-T01-IM6	4.1698573383083	0.241396545060502
P-0032861-T01-IM6	3.82872712168477	0.207366723417678
P-0032953-T01-IM6	3.69398579225733	0.210348737784212
P-0033096-T01-IM6	3.95671579138707	0.250117397619874
P-0033099-T01-IM6	4.16791772283178	0.349148572206819
P-0033244-T03-IM6	4.09045252055321	0.157281020379665
P-0033296-T01-IM6	4.27744469106343	0.195975716929033
P-0033310-T01-IM6	4.35650228998312	0.206032245798529
P-0033323-T01-IM6	4.33825474897114	0.291166126615026
P-0033399-T01-IM6	3.95633753487999	0.268209438998767
P-0033434-T01-IM6	4.29817791375658	0.189449480555586
P-0033437-T01-IM6	4.39493405522406	0.493500154254828
P-0033492-T01-IM6	4.43614505293716	0.18822048382386
P-0033500-T01-IM6	4.55844357417265	0.240511956153664
P-0033612-T01-IM6	3.89204943342576	0.240525614459719
P-0033619-T01-IM6	4.54348678581082	0.266062579740472
P-0033672-T01-IM6	4.10956679912479	0.314090842166566
P-0033684-T01-IM6	3.86393500801144	0.431122651623971
P-0033687-T01-IM6	4.62809054800922	0.246216006368695
P-0033709-T01-IM6	4.19742202695094	0.152101921402572
P-0033785-T01-IM6	4.33930870224222	0.200197686633323
P-0033791-T01-IM6	4.24104395571085	0.270397706951563
P-0033793-T01-IM6	4.51037287546892	0.376509332479464
P-0033939-T01-IM6	4.36183584421535	0.264337287114461
P-0033987-T01-IM6	3.79715411000404	0.189269356600678
P-0034032-T01-IM6	4.19676105727462	0.229680935561576
P-0034068-T01-IM6	4.21927455318701	0.190764476471052
P-0034096-T01-IM6	4.12300078160507	0.211662796885394
P-0034110-T01-IM6	3.68418849816353	0.279751863618583
P-0034214-T01-IM6	4.2259001622477	0.260805200093916
P-0034225-T03-IM6	4.35921498951563	0.00262944738925385
P-0034349-T01-IM6	4.18603280333681	0.277455932629431
P-0034390-T01-IM6	4.09337184741495	0.21125077583552
P-0034426-T01-IM6	3.89826159490523	0.216127402119097
P-0034512-T01-IM6	4.25102497595218	0.201931776397266
P-0034514-T03-IM6	4.46107751250197	0.204345830611476
P-0034578-T01-IM6	4.6674450857548	0.142601204920048
P-0034590-T01-IM6	4.13683868751201	0.385177754092464
P-0034634-T01-IM6	3.92751315590025	0.2860553284381
P-0034783-T01-IM6	4.5377726513023	0.208912822627274
P-0034811-T02-IM6	3.59353717135716	0.178452143842319
P-0034818-T02-IM6	3.56502901792558	0.406533611600056
P-0034819-T01-IM6	4.08526750250636	0.231461792412825
P-0034847-T01-IM6	4.25687188295304	0.269779903005726
P-0034852-T02-IM6	4.34968309310943	0.213755529577801
P-0034902-T01-IM6	4.35522093885962	0.237814046946188
P-0034905-T01-IM6	3.98918615230439	0.491798115463789
P-0034944-T01-IM6	3.92844987825515	0.186207667782812
P-0034983-T01-IM6	4.1679936335146	0.267709196333337
P-0035018-T01-IM6	4.05087724894103	0.145472964926994
P-0035031-T01-IM6	4.12832315181877	0.162985662694719
P-0035093-T01-IM6	4.12760092167489	0.236195207534357
P-0035163-T01-IM6	3.63887573671614	0.190032056019572
P-0035176-T01-IM6	4.12261723181578	0.19678007503905
P-0035222-T01-IM6	4.1470821315923	0.191641056724732
P-0035267-T01-IM6	4.17936097265218	0.171360173334972
P-0035268-T01-IM6	4.29172731110815	0.465177100995431
P-0035296-T01-IM6	4.7755182406425	0.150959082048525
P-0035322-T01-IM6	4.00994997817833	0.275519213994336
P-0035369-T01-IM6	4.32912739830878	0.469364712795314
P-0035490-T01-IM6	3.92853481568834	0.205632006901903
P-0035508-T01-IM6	4.09302137037048	0.162882771151979
P-0035510-T03-IM6	4.65559883593702	0.413999024675312
P-0035588-T01-IM6	3.75378353320677	0.158226943930619
P-0035592-T01-IM6	4.20880916072741	0.255945859039834
P-0035619-T01-IM6	3.70165562358087	0.255268180614728
P-0035620-T01-IM6	4.02495478210293	0.196128652200188
P-0035622-T01-IM6	4.05538052904541	0.216042918456154
P-0035630-T01-IM6	4.12681698026248	0.15638181254905
P-0035640-T01-IM6	4.2112392852462	0.208424787613195
P-0035748-T01-IM6	3.67090034570906	0.281026243813512
P-0035843-T01-IM6	4.50024308799052	0.200061035948709
P-0035895-T03-IM6	4.23327955687811	0.267939493642408
P-0035965-T01-IM6	3.98252630013312	0.259490619050141
P-0035967-T03-IM6	4.72144940995476	0.211121366785993
P-0035991-T01-IM6	4.01004123476905	0.307900937827822
P-0036001-T01-IM6	3.55547578486475	0.271781780920014
P-0036109-T01-IM6	4.53085693199171	0.262821171520044
P-0036163-T04-IM6	3.73622164891489	0.362247484289027
P-0036173-T01-IM6	3.85662283306247	0.175829522331857
P-0036209-T01-IM6	4.4882458865794	0.358270856347537
P-0036223-T01-IM6	4.22909653732492	0.191908910876064
P-0036237-T01-IM6	4.0296396302139	0.360532797301708
P-0036256-T01-IM6	3.70122476034555	0.187528760212855
P-0036287-T01-IM6	3.57777622374299	0.249567445384151
P-0036293-T01-IM6	3.76839271496234	0.193383986826609
P-0036301-T01-IM6	3.76538372181644	0.186577353640698
P-0036319-T01-IM6	3.96246605838328	0.272832127887203
P-0036362-T01-IM6	4.71857193465807	0.177283068485237
P-0036370-T01-IM6	4.07525865176727	0.476230031730815
P-0036373-T01-IM6	3.68335141714349	0.481854133818291
P-0036384-T01-IM6	4.21324084885024	0.306930185153401
P-0036394-T01-IM6	3.86249275528717	0.328325602058485
P-0036402-T01-IM6	4.03565873094598	0.206513002572178
P-0036440-T01-IM6	4.1672929175537	0.368391714698426
P-0036702-T01-IM6	3.74520999777676	0.174292552899726
P-0036722-T01-IM6	4.17617978655916	0.266111911396282
P-0036728-T01-IM6	4.15633116330604	0.332936633564343
P-0036854-T01-IM6	4.21152381676147	0.198722253225095
P-0036876-T01-IM6	3.71174348610856	0.182291736626173
P-0036879-T01-IM6	4.41489770699442	0.38839082907747
P-0036935-T01-IM6	4.12023727374114	0.341920263335605
P-0036972-T01-IM6	4.17810810184134	0.185845896984463
P-0036978-T01-IM6	4.10717015666936	0.259896856770233
P-0036990-T01-IM6	4.25619685793564	0.338716410231864
P-0037002-T02-IM6	4.20841389972256	0.171069489936821
P-0037044-T01-IM6	4.56659249419504	0.216641392332482
P-0037088-T01-IM6	3.7993956545112	0.17203627723017
P-0037099-T01-IM6	3.73058549756085	0.172250735412354
P-0037179-T01-IM6	3.52293351887584	0.297952096415918
P-0037233-T01-IM6	4.18800272401517	0.301031623992798
P-0037252-T01-IM6	3.58465038643079	0.261980035377226
P-0037281-T01-IM6	3.7695198595028	0.256739280320246
P-0037286-T01-IM6	4.00687101861344	0.199513028776357
P-0037298-T01-IM6	3.9252978982769	0.328587558079781
P-0037325-T01-IM6	4.315111791649	0.208776058286937
P-0037343-T01-IM6	3.69185931532909	0.233089289998898
P-0037401-T01-IM6	4.12558383833674	0.227905580419964
P-0037415-T01-IM6	4.60975105436806	0.317546376203281
P-0037450-T01-IM6	3.90149997322576	0.23748979905851
P-0037514-T01-IM6	4.16970930029392	0.246761368389736
P-0037694-T01-IM6	4.12173205652624	0.263163381894987
P-0037753-T01-IM6	3.81450931713172	0.395439830116188
P-0037756-T01-IM6	4.24353048090783	0.348375941680796
P-0037817-T01-IM6	3.81214585789579	0.444988856647645
P-0038129-T01-IM6	4.47271664295392	0.204978879156062
P-0038327-T01-IM6	4.40197769090062	0.211859856559559
P-0038375-T01-IM6	3.87899469228512	0.204805790673239
P-0038449-T02-IM6	4.08280789975543	0.259489828344351
P-0038472-T01-IM6	4.10871541062349	0.144315477123234
P-0038501-T01-IM6	4.07638970473486	0.252603564456083
P-0038510-T01-IM6	3.88485410562644	0.199886058581803
P-0038513-T01-IM6	3.56886686893741	0.241892962428414
P-0038536-T01-IM6	4.15819065462157	0.242917058944511
P-0038560-T01-IM6	3.86532108430847	0.297128914053198
P-0038619-T01-IM6	3.84658776988117	0.173328773329365
P-0038661-T01-IM6	4.09392276406249	0.211181645644835
P-0038692-T01-IM6	4.03617857199384	0.148348186293324
P-0038741-T01-IM6	3.67878087558113	0.345481648710741
P-0038753-T01-IM6	4.38600672504927	0.303787611327063
P-0038796-T01-IM6	3.74410993183417	0.194915095371606
P-0038798-T01-IM6	4.14402025926288	0.215145569013294
P-0038806-T01-IM6	4.45370583827185	0.393117235481646
P-0038860-T01-IM6	4.70911961509735	0.227012842956665
P-0038993-T01-IM6	3.60593152127372	0.167402263268702
P-0039022-T01-IM6	3.83233186704669	0.470500476851918
P-0039023-T01-IM6	4.1762059264175	0.328167606090172
P-0039061-T01-IM6	4.03882791538315	0.152494861115178
P-0039112-T01-IM6	4.4819883818921	0.257186974337765
P-0039117-T01-IM6	3.89797748300893	0.291636485373333
P-0039131-T01-IM6	3.93059314108634	0.478645112381831
P-0039167-T01-IM6	3.81786681186052	0.153938471559455
P-0039207-T01-IM6	3.60321228238187	0.179111232363035
P-0039274-T01-IM6	4.26436084746626	0.19935396598635
P-0039293-T01-IM6	4.18854869709429	0.253088687051197
P-0039295-T01-IM6	4.06788307136985	0.174663927635844
P-0039367-T01-IM6	4.01174616331936	0.170084546690268
P-0039399-T01-IM6	4.07280117225311	0.222398694124897
P-0039449-T01-IM6	4.20083827201712	0.141198911533033
P-0039478-T01-IM6	4.02534736053327	0.170376218911276
P-0039564-T01-IM6	4.09393679280024	0.178599074969365
P-0039582-T01-IM6	3.71041098561866	0.32015606151934
P-0039667-T01-IM6	3.91683268744533	0.163887547463218
P-0039683-T01-IM6	4.25903898722417	0.198111816751492
P-0039702-T01-IM6	3.91015054838015	0.245387249364543
P-0039721-T01-IM6	3.963850095788	0.419425300657491
P-0039790-T01-IM6	4.67718421358832	0.165180745975125
P-0039949-T01-IM6	3.65272482332745	0.562785895653024
P-0039950-T01-IM6	3.60320071585645	0.187799629490467
P-0039985-T01-IM6	4.03898159762509	0.247841800937035
P-0039987-T01-IM6	4.04386221139323	0.166182599306128
P-0040085-T01-IM6	4.40206725904829	0.173354113702121
P-0040085-T02-IM6	4.28759351098246	0.433662117131236
P-0040203-T01-IM6	3.59534676770228	0.303554177147537
P-0040287-T01-IM6	3.91521167239288	0.381066024641147
P-0040314-T01-IM6	4.230800768809	0.192935459510407
P-0040367-T01-IM6	3.91118161939986	0.209674197189333
P-0040372-T01-IM6	4.15353050945501	0.134774039891865
P-0040451-T02-IM6	3.68919027531343	0.177232719671167
P-0040691-T01-IM6	3.87211766610566	0.371905377488908
P-0040727-T01-IM6	4.17000174403924	0.169318325650246
P-0040782-T01-IM6	4.26148534278961	0.209815875539499
P-0040816-T01-IM6	3.96858899308687	0.199581831678626
P-0040854-T02-IM6	3.74830462758885	0.462505496346713
P-0040939-T01-IM6	4.38645400361652	0.222161822286753
P-0041170-T01-IM6	4.05653041270621	0.305527445077894
P-0041190-T01-IM6	3.51597897034059	0.15362844868513
P-0041209-T01-IM6	3.6341022386986	0.258699339167282
P-0041223-T01-IM6	3.38243081808781	0.203929862488823
P-0041243-T01-IM6	3.57952097650135	0.150523563227006
P-0041255-T01-IM6	4.05334745912475	0.158426013953768
P-0041274-T01-IM6	3.7485301025285	0.180180126444037
P-0041320-T01-IM6	3.89110526922135	0.161803038133206
P-0041340-T01-IM6	4.27907518216382	0.2162012509506
P-0041466-T01-IM6	4.18917972520734	0.23278271420484
P-0041523-T01-IM6	3.8738562072091	0.202412840896319
P-0041666-T01-IM6	3.73583650378609	0.224271611052998
P-0041675-T01-IM6	3.81616934969683	0.147811615913716
P-0041678-T01-IM6	3.80739099131825	0.202449787052887
P-0041716-T01-IM6	4.07972421801018	0.0171667614134073
P-0041880-T01-IM6	3.70776270499019	0.201623460857285
P-0041902-T01-IM6	3.72767450506593	0.442008461588362
P-0042100-T01-IM6	3.95441241158669	0.22677292199268
P-0042143-T01-IM6	4.02773282763755	0.230064787919021
P-0042275-T01-IM6	4.09964515061734	0.201466352835053
P-0042557-T01-IM6	3.90087135327557	0.222281294844081
P-0042590-T01-IM6	3.78938721610789	0.147932913513178
P-0042643-T01-IM6	4.16083342037949	0.303427289072716
P-0042653-T01-IM6	3.91698328436226	0.257019668408038
P-0042698-T01-IM6	3.98812834754032	0.236238437038454
P-0042759-T01-IM6	3.2019036320874	0.295652862028623
P-0042766-T03-IM6	3.75481958457397	0.270623112706004
P-0042781-T01-IM6	3.90644948682221	0.336221831716834
P-0042817-T01-IM6	3.97367161485643	0.224806351846028
P-0042887-T01-IM6	4.86470521062259	0.215722395964676
P-0042898-T03-IM6	3.56233371278455	0.380362052617333
P-0042931-T01-IM6	4.02078584023618	0.293762219198481
P-0042999-T01-IM6	3.79017089311689	0.226064638223408
P-0043090-T01-IM6	4.21500924233223	0.231388659586866
P-0043096-T01-IM6	3.73379004765413	0.254697870206113
P-0043098-T01-IM6	4.3519798325503	0.251040854382779
P-0043248-T01-IM6	3.88678719027749	0.296693173743578
P-0043318-T01-IM6	4.02295760917513	0.269322118234397
P-0043591-T01-IM6	4.01002196664701	0.21224118079558
P-0043662-T01-IM6	3.73721249115801	0.296362033877041
P-0043688-T01-IM6	4.45658345394919	0.143398641703471
P-0043695-T01-IM6	3.72999731334014	0.244331565108382
P-0043811-T01-IM6	4.61053584353164	0.214337499494964
P-0043825-T01-IM6	4.19595830580504	0.165456049202717
P-0043876-T01-IM6	3.91416865560896	0.299139289269913
P-0044083-T01-IM6	4.0301288211471	0.187022462360214
P-0044208-T01-IM6	3.92356260915131	0.144163830895468
P-0044268-T02-IM6	3.86222425934119	0.212052535904013
P-0044473-T01-IM6	4.35899989070249	0.239360739669597
P-0044549-T01-IM6	4.19984531698673	0.406302739148827
P-0044764-T01-IM6	4.16078537172557	0.329197129571897
P-0044768-T01-IM6	3.86540992731075	0.182495921782015
P-0044810-T01-IM6	4.38141571939029	0.216509135754518
P-0044829-T01-IM6	4.16621706786757	0.235324532818416
P-0044901-T01-IM6	4.23641492734017	0.214239857225221
P-0045002-T01-IM6	4.27371751691488	0.558062136038242
P-0045113-T01-IM6	3.69800123977409	0.228390533620368
P-0045144-T01-IM6	4.2036301040066	0.439772981644265
P-0045316-T01-IM6	3.90276222397354	0.311782699778425
P-0045570-T01-IM6	4.5524092768836	0.274051256785228
P-0045666-T01-IM6	4.26760536631295	0.177514280862905
P-0045774-T01-IM6	3.93081516069384	0.185001981962875
P-0045826-T01-IM6	4.38488785647906	0.263178324524933
P-0046052-T01-IM6	4.54463652157375	0.28875701312556
P-0046157-T01-IM6	4.08962235262447	0.153706507528787
P-0046247-T01-IM6	4.02623485771818	0.49650844813595
P-0046289-T01-IM6	3.70701310467971	0.194773574850369
P-0046327-T01-IM6	4.17009691276328	0.171642094707638
P-0046439-T01-IM6	4.33281530001093	0.173749697110144
P-0046606-T01-IM6	3.81654003178453	0.174489297828229
P-0046741-T01-IM6	4.36002419569387	0.325215733673676
P-0046847-T01-IM6	4.18856642403078	0.169710214724349
P-0046865-T01-IM6	3.8025068980155	0.249051280184571
P-0046866-T01-IM6	3.79219756055724	0.161800931087166
P-0047339-T01-IM6	4.83843863851565	0.264448692898963
P-0047346-T01-IM6	3.91341219886885	0.228227280116607
P-0047361-T01-IM6	4.08049743950473	0.153080744037487
P-0047376-T02-IM6	3.67136411407064	0.220915567253809
P-0047706-T01-IM6	4.16735691954948	0.475774082921958
P-0047730-T01-IM6	4.67666892727342	0.24663064958192
P-0047732-T01-IM6	4.31568697991272	0.196279100738864
P-0047756-T01-IM6	4.30573080452381	0.180371354150087
P-0047887-T01-IM6	3.50304900363157	0.156623631649147
P-0047891-T01-IM6	3.63054671574787	0.258865564721888
P-0048011-T01-IM6	4.0983379282821	0.15772399796868
P-0048140-T02-IM6	4.13571435202189	0.206497317552317
P-0048264-T01-IM6	4.68607610459305	0.218250141114002
P-0048314-T01-IM6	4.27377104104171	0.245167705117392
P-0048520-T01-IM6	4.21491845453175	0.253909194523042
P-0048690-T01-IM6	3.99997797201043	0.205737603128145
P-0048692-T01-IM6	3.98846497225302	0.140366466151881
P-0048711-T02-IM6	4.10801121553357	0.201279581045651
P-0048808-T01-IM6	4.25385061509019	0.235489914959042
P-0048821-T01-IM6	4.36769554221781	0.237666438398369
P-0048837-T01-IM6	3.8584092573175	0.147925196115822
P-0048855-T01-IM6	4.4495368626895	0.474099969690134
P-0048859-T01-IM6	3.93246597972885	0.183741807221861
P-0048906-T01-IM6	3.88877610443998	0.190089979786162
P-0048919-T01-IM6	4.3043989019212	0.236846094717547
P-0048981-T01-IM6	3.86569550893215	0.236546152310201
P-0048992-T01-IM6	4.21825900197708	0.28080711133081
P-0049125-T01-IM6	4.75349300058797	0.192495227445783
P-0049146-T01-IM6	4.02581562053444	0.242641202024943
P-0049357-T01-IM6	3.86960932813628	0.197658960999517
P-0049533-T01-IM6	4.14935890985782	0.163985029250164
P-0049681-T01-IM6	4.33437963726185	0.482504949047194
P-0049787-T01-IM6	3.53773497572504	0.158345560708877
P-0049917-T01-IM6	4.08152367977729	0.181087044691782
P-0049927-T01-IM6	3.95050488896979	0.18961976131356
P-0050001-T01-IM6	4.17793638427239	0.164688930855229
P-0050063-T01-IM6	3.95751109285789	0.181377686511589
P-0050140-T01-IM6	3.31819036923651	0.163849768861141
P-0050242-T01-IM6	3.90244259024169	0.244329919098071
P-0050258-T01-IM6	3.76555351946039	0.190199088624557
P-0050277-T01-IM6	4.22776017184801	0.188805286210518
P-0050287-T01-IM6	4.38236235773182	0.242846955315467
P-0050406-T01-IM6	3.92132846419492	0.20356689834949
P-0050409-T04-IM6	4.43544370240436	0.196649392467825
P-0050535-T01-IM6	4.34399210735599	0.263820773763571
P-0050546-T01-IM6	4.20175329176794	0.238113767307503
P-0050725-T01-IM6	4.58569405069154	0.215083584724466
P-0050726-T01-IM6	3.810454454172	0.207071656737061
P-0050745-T01-IM6	4.34086829982079	0.222571059251674
P-0050784-T01-IM6	3.82068188979167	0.18368489877461
P-0050805-T01-IM6	4.11834901735371	0.180068908623277
P-0050958-T01-IM6	4.07555260343549	0.421906964541721
P-0051113-T01-IM6	5.04162097735927	0.251148890913663
P-0051356-T01-IM6	3.95783761390218	0.159070869300558
P-0051427-T01-IM6	3.87790538691009	0.172981944776365
P-0051457-T01-IM6	4.07170954045776	0.204079338134916
P-0051472-T01-IM6	4.23996617649106	0.273465634865198
P-0051848-T01-IM6	4.43248909656503	0.447725528773218
P-0052057-T03-IM6	4.10118143681773	0.4576338977146
P-0052101-T01-IM6	4.37151994473449	0.349121039193477
P-0052263-T01-IM6	4.18388370834803	0.204197375251382
P-0052263-T02-IM6	4.16590543936373	0.200452178872038
P-0052326-T01-IM6	4.47089211717336	0.195565515872476
P-0052327-T01-IM6	3.9423902183415	0.225740773695262
P-0052487-T01-IM6	4.01999469973836	0.205018214357348
P-0052491-T01-IM6	3.87215036623331	0.191724023373063
P-0052493-T01-IM6	4.19515783272554	0.371178398958142
P-0052613-T02-IM6	4.47481994939279	0.186851019230159
P-0052842-T01-IM6	4.15226199934562	0.250308153278386
P-0052879-T01-IM6	4.10988436788318	0.202327611690511
P-0052905-T01-IM6	3.9487632934142	0.303017013240945
P-0053065-T01-IM6	4.02105842360369	0.187173854371885
P-0053238-T01-IM6	4.10493572071543	0.237385870330097
P-0053361-T01-IM6	4.16794344381888	0.204845661801928
P-0053401-T02-IM6	3.94799821799105	0.290434726502442
P-0053674-T01-IM6	4.17970165211986	0.375971532255858
